 Time, $\theta_1$, $\theta_2$, Energy violation
  7.2734375000000000E+00, -2.7739795025041092E-01, -2.3688181098676916E-01,  8.8817841970012523E-16
  7.2773437500000000E+00, -2.5771404792572633E-01, -2.6209774584368339E-01,  1.1102230246251565E-15
  7.2812500000000000E+00, -2.3799714347773968E-01, -2.8730619890071502E-01,  6.6613381477509392E-16
  7.2851562500000000E+00, -2.1830221968181521E-01, -3.1243118918847185E-01,  6.6613381477509392E-16
  7.2890625000000000E+00, -1.9868252931956337E-01, -3.3739904116384106E-01,  8.8817841970012523E-16
  7.2929687500000000E+00, -1.7918794720065162E-01, -3.6214067594029631E-01,  6.6613381477509392E-16
  7.2968750000000000E+00, -1.5986363267246584E-01, -3.8659347131039334E-01,  6.6613381477509392E-16
  7.3007812500000000E+00, -1.4074909092168975E-01, -4.1070256744275258E-01,  6.6613381477509392E-16
  7.3046875000000000E+00, -1.2187765894164600E-01, -4.3442158221642552E-01,  1.1102230246251565E-15
  7.3085937500000000E+00, -1.0327638660292018E-01, -4.5771277745668776E-01,  6.6613381477509392E-16
  7.3125000000000000E+00, -8.4966244631815541E-02, -4.8054677116054589E-01,  1.1102230246251565E-15
  7.3164062500000000E+00, -6.6962572551425514E-02, -5.0290191686140606E-01,  1.1102230246251565E-15
  7.3203125000000000E+00, -4.9275678296263378E-02, -5.2476347305977955E-01,  6.6613381477509392E-16
  7.3242187500000000E+00, -3.1911511830112795E-02, -5.4612267075740539E-01,  1.1102230246251565E-15
  7.3281250000000000E+00, -1.4872351776726810E-02, -5.6697576382224169E-01,  6.6613381477509392E-16
  7.3320312500000000E+00,  1.8425379509430725E-03, -5.8732312183145996E-01,  8.8817841970012523E-16
  7.3359375000000000E+00,  1.8236308315241145E-02, -6.0716840243754100E-01,  6.6613381477509392E-16
  7.3398437500000000E+00,  3.4313995897450017E-02, -6.2651782220672814E-01,  6.6613381477509392E-16
  7.3437500000000000E+00,  5.0082068530916582E-02, -6.4537953172000961E-01,  6.6613381477509392E-16
  7.3476562500000000E+00,  6.5548043842702436E-02, -6.6376309201012973E-01,  6.6613381477509392E-16
  7.3515625000000000E+00,  8.0720174980423845E-02, -6.8167904424213266E-01,  6.6613381477509392E-16
  7.3554687500000000E+00,  9.5607195926895747E-02, -6.9913856197689306E-01,  6.6613381477509392E-16
  7.3593750000000000E+00,  1.1021811819867794E-01, -7.1615317454772220E-01,  8.8817841970012523E-16
  7.3632812500000000E+00,  1.2456207091148937E-01, -7.3273455036830748E-01,  6.6613381477509392E-16
  7.3671875000000000E+00,  1.3864817683019087E-01, -7.4889432989503801E-01,  6.6613381477509392E-16
  7.3710937500000000E+00,  1.5248545786801521E-01, -7.6464399916091419E-01,  6.6613381477509392E-16
  7.3750000000000000E+00,  1.6608276440826147E-01, -7.7999479607299715E-01,  6.6613381477509392E-16
  7.3789062500000000E+00,  1.7944872370227952E-01, -7.9495764289721249E-01,  6.6613381477509392E-16
  7.3828125000000000E+00,  1.9259170340239323E-01, -8.0954309947764369E-01,  6.6613381477509392E-16
  7.3867187500000000E+00,  2.0551978699646919E-01, -8.2376133272387131E-01,  4.4408920985006262E-16
  7.3906250000000000E+00,  2.1824075851752264E-01, -8.3762209874369553E-01,  6.6613381477509392E-16
  7.3945312500000000E+00,  2.3076209441173018E-01, -8.5113473470673817E-01,  4.4408920985006262E-16
  7.3984375000000000E+00,  2.4309096087082760E-01, -8.6430815811035877E-01,  4.4408920985006262E-16
  7.4023437500000000E+00,  2.5523421528128082E-01, -8.7715087159886251E-01,  4.4408920985006262E-16
  7.4062500000000000E+00,  2.6719841072416212E-01, -8.8967097187610966E-01,  4.4408920985006262E-16
  7.4101562500000000E+00,  2.7898980268695156E-01, -9.0187616156526029E-01,  6.6613381477509392E-16
  7.4140625000000000E+00,  2.9061435733096797E-01, -9.1377376312074632E-01,  4.4408920985006262E-16
  7.4179687500000000E+00,  3.0207776080397991E-01, -9.2537073409808235E-01,  4.4408920985006262E-16
  7.4218750000000000E+00,  3.1338542920365986E-01, -9.3667368324643896E-01,  4.4408920985006262E-16
  7.4257812500000000E+00,  3.2454251888966129E-01, -9.4768888701500931E-01,  4.4408920985006262E-16
  7.4296875000000000E+00,  3.3555393691494267E-01, -9.5842230616367563E-01,  6.6613381477509392E-16
  7.4335937500000000E+00,  3.4642435140438166E-01, -9.6887960224667935E-01,  4.4408920985006262E-16
  7.4375000000000000E+00,  3.5715820175383356E-01, -9.7906615379923478E-01,  6.6613381477509392E-16
  7.4414062500000000E+00,  3.6775970855810480E-01, -9.8898707210479908E-01,  4.4408920985006262E-16
  7.4453125000000000E+00,  3.7823288320384502E-01, -9.9864721645779642E-01,  4.4408920985006262E-16
  7.4492187500000000E+00,  3.8858153708472820E-01, -1.0080512088652345E+00,  4.4408920985006262E-16
  7.4531250000000000E+00,  3.9880929041277940E-01, -1.0172034481526204E+00,  2.2204460492503131E-16
  7.4570312500000000E+00,  4.0891958061233447E-01, -1.0261081234562954E+00,  4.4408920985006262E-16
  7.4609375000000000E+00,  4.1891567029271271E-01, -1.0347692270968913E+00,  4.4408920985006262E-16
  7.4648437500000000E+00,  4.2880065480288443E-01, -1.0431905668379604E+00,  2.2204460492503131E-16
  7.4687500000000000E+00,  4.3857746937674280E-01, -1.0513757775406400E+00,  2.2204460492503131E-16
  7.4726562500000000E+00,  4.4824889588144701E-01, -1.0593283322300648E+00,  4.4408920985006262E-16
  7.4765625000000000E+00,  4.5781756918401934E-01, -1.0670515525925548E+00,  4.4408920985006262E-16
  7.4804687500000000E+00,  4.6728598315320358E-01, -1.0745486189247511E+00,  4.4408920985006262E-16
  7.4843750000000000E+00,  4.7665649631473050E-01, -1.0818225795571126E+00,  4.4408920985006262E-16
  7.4882812500000000E+00,  4.8593133717874737E-01, -1.0888763597747462E+00,  2.2204460492503131E-16
  7.4921875000000000E+00,  4.9511260925837691E-01, -1.0957127702585900E+00,  6.6613381477509392E-16
  7.4960937500000000E+00,  5.0420229579827702E-01, -1.1023345150696420E+00,  4.4408920985006262E-16
  7.5000000000000000E+00,  5.1320226423175164E-01, -1.1087441991983220E+00,  4.4408920985006262E-16
  7.5039062500000000E+00,  5.2211427038447733E-01, -1.1149443357002686E+00,  6.6613381477509392E-16
  7.5078125000000000E+00,  5.3093996244230646E-01, -1.1209373524389501E+00,  2.2204460492503131E-16
  7.5117187500000000E+00,  5.3968088469992226E-01, -1.1267255984544815E+00,  4.4408920985006262E-16
  7.5156250000000000E+00,  5.4833848110638084E-01, -1.1323113499770017E+00,  4.4408920985006262E-16
  7.5195312500000000E+00,  5.5691409862280572E-01, -1.1376968161019241E+00,  2.2204460492503131E-16
  7.5234375000000000E+00,  5.6540899040671388E-01, -1.1428841441433462E+00,  2.2204460492503131E-16
  7.5273437500000000E+00,  5.7382431883666341E-01, -1.1478754246808915E+00,  2.2204460492503131E-16
  7.5312500000000000E+00,  5.8216115839013005E-01, -1.1526726963143019E+00,  2.2204460492503131E-16
  7.5351562500000000E+00,  5.9042049838675192E-01, -1.1572779501391712E+00,  2.2204460492503131E-16
  7.5390625000000000E+00,  5.9860324560832834E-01, -1.1616931339563521E+00,  2.2204460492503131E-16
  7.5429687500000000E+00,  6.0671022680623032E-01, -1.1659201562267523E+00,  2.2204460492503131E-16
  7.5468750000000000E+00,  6.1474219110617334E-01, -1.1699608897824840E+00,  2.2204460492503131E-16
  7.5507812500000000E+00,  6.2269981231962179E-01, -1.1738171753046358E+00,  2.2204460492503131E-16
  7.5546875000000000E+00,  6.3058369117043811E-01, -1.1774908245772910E+00,  2.2204460492503131E-16
  7.5585937500000000E+00,  6.3839435744476170E-01, -1.1809836235268363E+00,  2.2204460492503131E-16
  7.5625000000000000E+00,  6.4613227207149693E-01, -1.1842973350550667E+00,  2.2204460492503131E-16
  7.5664062500000000E+00,  6.5379782914021423E-01, -1.1874337016741157E+00,  2.2204460492503131E-16
  7.5703125000000000E+00,  6.6139135786271364E-01, -1.1903944479507986E+00,  2.2204460492503131E-16
  7.5742187500000000E+00,  6.6891312448397400E-01, -1.1931812827675734E+00,  2.2204460492503131E-16
  7.5781250000000000E+00,  6.7636333414770777E-01, -1.1957959014069692E+00,  0.0000000000000000E+00
  7.5820312500000000E+00,  6.8374213272126105E-01, -1.1982399874660270E+00,  0.0000000000000000E+00
  7.5859375000000000E+00,  6.9104960858414333E-01, -1.2005152146070186E+00,  2.2204460492503131E-16
  7.5898437500000000E+00,  6.9828579438403726E-01, -1.2026232481504699E+00, -3.3306690738754696E-16
  7.5937500000000000E+00,  7.0545066876372819E-01, -1.2045657465162996E+00,  0.0000000000000000E+00
  7.5976562500000000E+00,  7.1254415806200178E-01, -1.2063443625186945E+00, -1.1102230246251565E-16
  7.6015625000000000E+00,  7.1956613799119196E-01, -1.2079607445201839E+00, -1.1102230246251565E-16
  7.6054687500000000E+00,  7.2651643529371235E-01, -1.2094165374502219E+00, -1.1102230246251565E-16
  7.6093750000000000E+00,  7.3339482937957734E-01, -1.2107133836934669E+00,  0.0000000000000000E+00
  7.6132812500000000E+00,  7.4020105394661173E-01, -1.2118529238528317E+00, -1.1102230246251565E-16
  7.6171875000000000E+00,  7.4693479858476053E-01, -1.2128367973922767E+00, -1.1102230246251565E-16
  7.6210937500000000E+00,  7.5359571036564232E-01, -1.2136666431642320E+00, -1.1102230246251565E-16
  7.6250000000000000E+00,  7.6018339541823965E-01, -1.2143440998264488E+00,  0.0000000000000000E+00
  7.6289062500000000E+00,  7.6669742049138889E-01, -1.2148708061530082E+00, -1.1102230246251565E-16
  7.6328125000000000E+00,  7.7313731450351941E-01, -1.2152484012441425E+00, -1.1102230246251565E-16
  7.6367187500000000E+00,  7.7950257007989721E-01, -1.2154785246394537E+00, -1.1102230246251565E-16
  7.6406250000000000E+00,  7.8579264507744795E-01, -1.2155628163390515E+00, -1.1102230246251565E-16
  7.6445312500000000E+00,  7.9200696409707561E-01, -1.2155029167370612E+00, -1.1102230246251565E-16
  7.6484375000000000E+00,  7.9814491998324555E-01, -1.2153004664718861E+00, -1.1102230246251565E-16
  7.6523437500000000E+00,  8.0420587531047183E-01, -1.2149571061975366E+00, -1.1102230246251565E-16
  7.6562500000000000E+00,  8.1018916385623463E-01, -1.2144744762802697E+00, -3.3306690738754696E-16
  7.6601562500000000E+00,  8.1609409205975181E-01, -1.2138542164246995E+00, -3.3306690738754696E-16
  7.6640625000000000E+00,  8.2191994046594430E-01, -1.2130979652334646E+00, -1.1102230246251565E-16
  7.6679687500000000E+00,  8.2766596515385882E-01, -1.2122073597044511E+00, -3.3306690738754696E-16
  7.6718750000000000E+00,  8.3333139914875243E-01, -1.2111840346694831E+00, -3.3306690738754696E-16
  7.6757812500000000E+00,  8.3891545381699351E-01, -1.2100296221782947E+00, -1.1102230246251565E-16
  7.6796875000000000E+00,  8.4441732024289351E-01, -1.2087457508315069E+00, -1.1102230246251565E-16
  7.6835937500000000E+00,  8.4983617058655692E-01, -1.2073340450662247E+00, -1.1102230246251565E-16
  7.6875000000000000E+00,  8.5517115942181643E-01, -1.2057961243977648E+00, -1.1102230246251565E-16
  7.6914062500000000E+00,  8.6042142505330921E-01, -1.2041336026209188E+00, -1.1102230246251565E-16
  7.6953125000000000E+00,  8.6558609081174676E-01, -1.2023480869740355E+00, -1.1102230246251565E-16
  7.6992187500000000E+00,  8.7066426632643446E-01, -1.2004411772690984E+00, -1.1102230246251565E-16
  7.7031250000000000E+00,  8.7565504877410616E-01, -1.1984144649908490E+00,  0.0000000000000000E+00
  7.7070312500000000E+00,  8.8055752410315358E-01, -1.1962695323678900E+00,  0.0000000000000000E+00
  7.7109375000000000E+00,  8.8537076823234950E-01, -1.1940079514185766E+00, -3.3306690738754696E-16
  7.7148437500000000E+00,  8.9009384822318638E-01, -1.1916312829743856E+00, -1.1102230246251565E-16
  7.7187500000000000E+00,  8.9472582342497786E-01, -1.1891410756833247E+00, -3.3306690738754696E-16
  7.7226562500000000E+00,  8.9926574659189962E-01, -1.1865388649958220E+00,  0.0000000000000000E+00
  7.7265625000000000E+00,  9.0371266497117431E-01, -1.1838261721354137E+00, -1.1102230246251565E-16
  7.7304687500000000E+00,  9.0806562136163771E-01, -1.1810045030564280E+00, -1.1102230246251565E-16
  7.7343750000000000E+00,  9.1232365514195368E-01, -1.1780753473907375E+00, -1.1102230246251565E-16
  7.7382812500000000E+00,  9.1648580326777795E-01, -1.1750401773855437E+00, -3.3306690738754696E-16
  7.7421875000000000E+00,  9.2055110123720119E-01, -1.1719004468340330E+00, -1.1102230246251565E-16
  7.7460937500000000E+00,  9.2451858402383136E-01, -1.1686575900006377E+00, -4.4408920985006262E-16
  7.7500000000000000E+00,  9.2838728697690653E-01, -1.1653130205425213E+00, -3.3306690738754696E-16
  7.7539062500000000E+00,  9.3215624668785302E-01, -1.1618681304288050E+00, -1.1102230246251565E-16
  7.7578125000000000E+00,  9.3582450182273336E-01, -1.1583242888589471E+00, -1.1102230246251565E-16
  7.7617187500000000E+00,  9.3939109392004783E-01, -1.1546828411815906E+00, -3.3306690738754696E-16
  7.7656250000000000E+00,  9.4285506815337783E-01, -1.1509451078150947E+00, -1.1102230246251565E-16
  7.7695312500000000E+00,  9.4621547405837481E-01, -1.1471123831708796E+00, -4.4408920985006262E-16
  7.7734375000000000E+00,  9.4947136622361772E-01, -1.1431859345806226E+00,  0.0000000000000000E+00
  7.7773437500000000E+00,  9.5262180494487225E-01, -1.1391670012282593E+00, -4.4408920985006262E-16
  7.7812500000000000E+00,  9.5566585684229866E-01, -1.1350567930876638E+00, -3.3306690738754696E-16
  7.7851562500000000E+00,  9.5860259544016080E-01, -1.1308564898668036E+00, -3.3306690738754696E-16
  7.7890625000000000E+00,  9.6143110170859658E-01, -1.1265672399590885E+00, -3.3306690738754696E-16
  7.7929687500000000E+00,  9.6415046456701159E-01, -1.1221901594025625E+00, -3.3306690738754696E-16
  7.7968750000000000E+00,  9.6675978134865914E-01, -1.1177263308475163E+00, -4.4408920985006262E-16
  7.8007812500000000E+00,  9.6925815822596761E-01, -1.1131768025330286E+00, -3.3306690738754696E-16
  7.8046875000000000E+00,  9.7164471059617219E-01, -1.1085425872728809E+00, -3.3306690738754696E-16
  7.8085937500000000E+00,  9.7391856342680272E-01, -1.1038246614512193E+00,  0.0000000000000000E+00
  7.8125000000000000E+00,  9.7607885156056928E-01, -1.0990239640282782E+00, -1.1102230246251565E-16
  7.8164062500000000E+00,  9.7812471997917916E-01, -1.0941413955564090E+00, -1.1102230246251565E-16
  7.8203125000000000E+00,  9.8005532402560658E-01, -1.0891778172065953E+00,  0.0000000000000000E+00
  7.8242187500000000E+00,  9.8186982958432212E-01, -1.0841340498055680E+00, -1.1102230246251565E-16
  7.8281250000000000E+00,  9.8356741321897567E-01, -1.0790108728835643E+00, -3.3306690738754696E-16
  7.8320312500000000E+00,  9.8514726226700933E-01, -1.0738090237327080E+00, -4.4408920985006262E-16
  7.8359375000000000E+00,  9.8660857489065956E-01, -1.0685291964759109E+00, -4.4408920985006262E-16
  7.8398437500000000E+00,  9.8795056008378912E-01, -1.0631720411461230E+00, -4.4408920985006262E-16
  7.8437500000000000E+00,  9.8917243763396911E-01, -1.0577381627756770E+00, -1.1102230246251565E-16
  7.8476562500000000E+00,  9.9027343803921064E-01, -1.0522281204953932E+00, -3.3306690738754696E-16
  7.8515625000000000E+00,  9.9125280237872293E-01, -1.0466424266430154E+00, -4.4408920985006262E-16
  7.8554687500000000E+00,  9.9210978213705026E-01, -1.0409815458804652E+00, -5.5511151231257827E-16
  7.8593750000000000E+00,  9.9284363898091654E-01, -1.0352458943192921E+00, -4.4408920985006262E-16
  7.8632812500000000E+00,  9.9345364448807860E-01, -1.0294358386536027E+00, -1.1102230246251565E-16
  7.8671875000000000E+00,  9.9393907982746088E-01, -1.0235516952996324E+00, -3.3306690738754696E-16
  7.8710937500000000E+00,  9.9429923538981491E-01, -1.0175937295410113E+00, -4.4408920985006262E-16
  7.8750000000000000E+00,  9.9453341036811393E-01, -1.0115621546786446E+00, -1.1102230246251565E-16
  7.8789062500000000E+00,  9.9464091228685880E-01, -1.0054571311840002E+00, -4.4408920985006262E-16
  7.8828125000000000E+00,  9.9462105647943366E-01, -9.9927876585445052E-01, -1.1102230246251565E-16
  7.8867187500000000E+00,  9.9447316551260900E-01, -9.9302711096916874E-01, -4.4408920985006262E-16
  7.8906250000000000E+00,  9.9419656855724692E-01, -9.8670216344391748E-01, -1.1102230246251565E-16
  7.8945312500000000E+00,  9.9379060070421277E-01, -9.8030386398290270E-01, -3.3306690738754696E-16
  7.8984375000000000E+00,  9.9325460222444828E-01, -9.7383209622568623E-01, -3.3306690738754696E-16
  7.9023437500000000E+00,  9.9258791777209898E-01, -9.6728668588696187E-01, -3.3306690738754696E-16
  7.9062500000000000E+00,  9.9178989552952967E-01, -9.6066739988680150E-01, -3.3306690738754696E-16
  7.9101562500000000E+00,  9.9085988629298782E-01, -9.5397394546876801E-01, -1.1102230246251565E-16
  7.9140625000000000E+00,  9.8979724249760015E-01, -9.4720596930306900E-01, -5.5511151231257827E-16
  7.9179687500000000E+00,  9.8860131718030131E-01, -9.4036305657169361E-01, -3.3306690738754696E-16
  7.9218750000000000E+00,  9.8727146287919942E-01, -9.3344473003222517E-01, -3.3306690738754696E-16
  7.9257812500000000E+00,  9.8580703046778106E-01, -9.2645044905676599E-01, -1.1102230246251565E-16
  7.9296875000000000E+00,  9.8420736792224239E-01, -9.1937960864213375E-01, -1.1102230246251565E-16
  7.9335937500000000E+00,  9.8247181902010794E-01, -9.1223153838720128E-01, -3.3306690738754696E-16
  7.9375000000000000E+00,  9.8059972196816048E-01, -9.0500550143294700E-01, -3.3306690738754696E-16
  7.9414062500000000E+00,  9.7859040795755259E-01, -8.9770069336046132E-01, -4.4408920985006262E-16
  7.9453125000000000E+00,  9.7644319964380322E-01, -8.9031624104181584E-01, -3.3306690738754696E-16
  7.9492187500000000E+00,  9.7415740954919949E-01, -8.8285120143834328E-01, -4.4408920985006262E-16
  7.9531250000000000E+00,  9.7173233838492235E-01, -8.7530456034049975E-01, -3.3306690738754696E-16
  7.9570312500000000E+00,  9.6916727328999530E-01, -8.6767523104307875E-01, -1.1102230246251565E-16
  7.9609375000000000E+00,  9.6646148598391401E-01, -8.5996205294912587E-01, -3.3306690738754696E-16
  7.9648437500000000E+00,  9.6361423082955466E-01, -8.5216379009545440E-01, -1.1102230246251565E-16
  7.9687500000000000E+00,  9.6062474280267052E-01, -8.4427912959218843E-01, -1.1102230246251565E-16
  7.9726562500000000E+00,  9.5749223536397787E-01, -8.3630667996825792E-01, -3.3306690738754696E-16
  7.9765625000000000E+00,  9.5421589822949371E-01, -8.2824496941423698E-01, -3.3306690738754696E-16
  7.9804687500000000E+00,  9.5079489503442272E-01, -8.2009244391335168E-01,  0.0000000000000000E+00
  7.9843750000000000E+00,  9.4722836088549411E-01, -8.1184746525088269E-01, -1.1102230246251565E-16
  7.9882812500000000E+00,  9.4351539979622168E-01, -8.0350830889155134E-01, -3.3306690738754696E-16
  7.9921875000000000E+00,  9.3965508199909875E-01, -7.9507316171379894E-01, -1.1102230246251565E-16
  7.9960937500000000E+00,  9.3564644112824147E-01, -7.8654011958915204E-01, -1.1102230246251565E-16
  8.0000000000000000E+00,  9.3148847126546042E-01, -7.7790718479409882E-01, -1.1102230246251565E-16
  8.0039062500000000E+00,  9.2718012384216775E-01, -7.6917226324109433E-01, -3.3306690738754696E-16
  8.0078125000000000E+00,  9.2272030438891339E-01, -7.6033316151444985E-01, -1.1102230246251565E-16
  8.0117187500000000E+00,  9.1810786912369102E-01, -7.5138758369595227E-01, -4.4408920985006262E-16
  8.0156250000000000E+00,  9.1334162136945829E-01, -7.4233312796409701E-01,  0.0000000000000000E+00
  8.0195312500000000E+00,  9.0842030779058114E-01, -7.3316728294980194E-01, -4.4408920985006262E-16
  8.0234375000000000E+00,  9.0334261443713315E-01, -7.2388742383040450E-01, -3.3306690738754696E-16
  8.0273437500000000E+00,  8.9810716258516798E-01, -7.1449080814262755E-01, -1.1102230246251565E-16
  8.0312500000000000E+00,  8.9271250436023031E-01, -7.0497457129403607E-01, -1.1102230246251565E-16
  8.0351562500000000E+00,  8.8715711813049203E-01, -6.9533572175130576E-01, -1.1102230246251565E-16
  8.0390625000000000E+00,  8.8143940365499784E-01, -6.8557113588239138E-01, -3.3306690738754696E-16
  8.0429687500000000E+00,  8.7555767697159070E-01, -6.7567755242843308E-01, -3.3306690738754696E-16
  8.0468750000000000E+00,  8.6951016500817524E-01, -6.6565156657999192E-01, -3.3306690738754696E-16
  8.0507812500000000E+00,  8.6329499990009140E-01, -6.5548962363098640E-01, -4.4408920985006262E-16
  8.0546875000000000E+00,  8.5691021299552983E-01, -6.4518801218254351E-01, -4.4408920985006262E-16
  8.0585937500000000E+00,  8.5035372853016555E-01, -6.3474285686793097E-01, -1.1102230246251565E-16
  8.0625000000000000E+00,  8.4362335695155710E-01, -6.2415011056885350E-01, -3.3306690738754696E-16
  8.0664062500000000E+00,  8.3671678787341952E-01, -6.1340554609276354E-01, -1.1102230246251565E-16
  8.0703125000000000E+00,  8.2963158263969561E-01, -6.0250474728054892E-01, -4.4408920985006262E-16
  8.0742187500000000E+00,  8.2236516647852853E-01, -5.9144309951415175E-01, -1.1102230246251565E-16
  8.0781250000000000E+00,  8.1491482022689565E-01, -5.8021577959451032E-01, -4.4408920985006262E-16
  8.0820312500000000E+00,  8.0727767160795927E-01, -5.6881774496191573E-01, -3.3306690738754696E-16
  8.0859375000000000E+00,  7.9945068604532155E-01, -5.5724372223371010E-01, -3.3306690738754696E-16
  8.0898437500000000E+00,  7.9143065700160320E-01, -5.4548819503857704E-01, -1.1102230246251565E-16
  8.0937500000000000E+00,  7.8321419583340912E-01, -5.3354539113293109E-01, -1.1102230246251565E-16
  8.0976562500000000E+00,  7.7479772116122503E-01, -5.2140926879367133E-01, -1.1102230246251565E-16
  8.1015625000000000E+00,  7.6617744776162000E-01, -5.0907350249354488E-01, -1.1102230246251565E-16
  8.1054687500000000E+00,  7.5734937500097699E-01, -4.9653146788148245E-01, -1.1102230246251565E-16
  8.1093750000000000E+00,  7.4830927484567278E-01, -4.8377622611167964E-01, -4.4408920985006262E-16
  8.1132812500000000E+00,  7.3905267950423548E-01, -4.7080050759336678E-01, -4.4408920985006262E-16
  8.1171875000000000E+00,  7.2957486878385780E-01, -4.5759669526998875E-01, -1.1102230246251565E-16
  8.1210937500000000E+00,  7.1987085727841338E-01, -4.4415680758423276E-01, -3.3306690738754696E-16
  8.1250000000000000E+00,  7.0993538154992208E-01, -4.3047248134693156E-01, -3.3306690738754696E-16
  8.1289062500000000E+00,  6.9976288752287796E-01, -4.1653495480700675E-01, -4.4408920985006262E-16
  8.1328125000000000E+00,  6.8934751838428876E-01, -4.0233505132089697E-01, -3.3306690738754696E-16
  8.1367187500000000E+00,  6.7868310337576876E-01, -3.8786316414905397E-01, -4.4408920985006262E-16
  8.1406250000000000E+00,  6.6776314798263881E-01, -3.7310924307114490E-01, -4.4408920985006262E-16
  8.1445312500000000E+00,  6.5658082617489921E-01, -3.5806278371923650E-01, -4.4408920985006262E-16
  8.1484375000000000E+00,  6.4512897554366211E-01, -3.4271282078995619E-01, -4.4408920985006262E-16
  8.1523437500000000E+00,  6.3340009641310291E-01, -3.2704792662499649E-01, -3.3306690738754696E-16
  8.1562500000000000E+00,  6.2138635630270234E-01, -3.1105621705907988E-01, -1.1102230246251565E-16
  8.1601562500000000E+00,  6.0907960147941287E-01, -2.9472536694242640E-01, -4.4408920985006262E-16
  8.1640625000000000E+00,  5.9647137778737336E-01, -2.7804263836921339E-01, -4.4408920985006262E-16
  8.1679687500000000E+00,  5.8355296348708696E-01, -2.6099492540319569E-01, -3.3306690738754696E-16
  8.1718750000000000E+00,  5.7031541748824299E-01, -2.4356882000332603E-01, -4.4408920985006262E-16
  8.1757812500000000E+00,  5.5674964712784458E-01, -2.2575070492659136E-01, -4.4408920985006262E-16
  8.1796875000000000E+00,  5.4284650052593408E-01, -2.0752688062027477E-01, -4.4408920985006262E-16
  8.1835937500000000E+00,  5.2859688952597006E-01, -1.8888373448592088E-01, -4.4408920985006262E-16
  8.1875000000000000E+00,  5.1399195024837740E-01, -1.6980796233743967E-01, -5.5511151231257827E-16
  8.1914062500000000E+00,  4.9902324926179026E-01, -1.5028685325871183E-01, -3.3306690738754696E-16
  8.1953125000000000E+00,  4.8368304414809454E-01, -1.3030865017130108E-01, -7.7715611723760958E-16
  8.1992187500000000E+00,  4.6796460755167907E-01, -1.0986299889861452E-01, -5.5511151231257827E-16
  8.2031250000000000E+00,  4.5186262328415960E-01, -8.8941497834531882E-02, -4.4408920985006262E-16
  8.2070312500000000E+00,  4.3537366118037552E-01, -6.7538357761515469E-02, -3.3306690738754696E-16
  8.2109375000000000E+00,  4.1849673349881733E-01, -4.5651175976180444E-02, -4.4408920985006262E-16
  8.2148437500000000E+00,  4.0123392895940924E-01, -2.3281819587835505E-02, -7.7715611723760958E-16
  8.2187500000000000E+00,  3.8359111028130960E-01, -4.3739862529742005E-04, -4.4408920985006262E-16
  8.2226562500000000E+00,  3.6557864689936681E-01,  2.2868710186052712E-02, -7.7715611723760958E-16
  8.2265625000000000E+00,  3.4721213671509521E-01,  4.6615853008327740E-02, -4.4408920985006262E-16
  8.2304687500000000E+00,  3.2851305088323796E-01,  7.0775193653910884E-02, -4.4408920985006262E-16
  8.2343750000000000E+00,  3.0950921716191537E-01,  9.5309031267488145E-02, -5.5511151231257827E-16
  8.2382812500000000E+00,  2.9023504563158053E-01,  1.2017047522866349E-01, -5.5511151231257827E-16
  8.2421875000000000E+00,  2.7073140226410469E-01,  1.4530360947028131E-01, -1.1102230246251565E-16
  8.2460937500000000E+00,  2.5104505697050039E-01,  1.7064424911588186E-01, -5.5511151231257827E-16
  8.2500000000000000E+00,  2.3122767597084212E-01,  1.9612133218778810E-01, -7.7715611723760958E-16
  8.2539062500000000E+00,  2.1133438980093991E-01,  2.2165890340766572E-01, -5.5511151231257827E-16
  8.2578125000000000E+00,  1.9142203658539494E-01,  2.4717855172502184E-01, -4.4408920985006262E-16
  8.2617187500000000E+00,  1.7154723853059664E-01,  2.7260208169304323E-01, -9.9920072216264089E-16
  8.2656250000000000E+00,  1.5176450126839930E-01,  2.9785415446354074E-01, -4.4408920985006262E-16
  8.2695312500000000E+00,  1.3212452099324126E-01,  3.2286464060307263E-01, -5.5511151231257827E-16
  8.2734375000000000E+00,  1.1267284480074070E-01,  3.4757048203723573E-01, -4.4408920985006262E-16
  8.2773437500000000E+00,  9.3448967307705327E-02,  3.7191694737016379E-01, -1.1102230246251565E-16
  8.2812500000000000E+00,  7.4485878828745689E-02,  3.9585825940122937E-01, -4.4408920985006262E-16
  8.2851562500000000E+00,  5.5810022913106938E-02,  4.1935765378280609E-01, -7.7715611723760958E-16
  8.2890625000000000E+00,  3.7441583391955080E-02,  4.4238698019373479E-01, -4.4408920985006262E-16
  8.2929687500000000E+00,  1.9395005209879169E-02,  4.6492597942927100E-01, -3.3306690738754696E-16
  8.2968750000000000E+00,  1.6796554660039077E-03,  4.8696136668926920E-01, -4.4408920985006262E-16
  8.3007812500000000E+00, -1.5699455134703843E-02,  5.0848583204246323E-01, -5.5511151231257827E-16
  8.3046875000000000E+00, -3.2740951213969402E-02,  5.2949704248807095E-01, -5.5511151231257827E-16
  8.3085937500000000E+00, -4.9446413451791023E-02,  5.4999670300185044E-01, -7.7715611723760958E-16
  8.3125000000000000E+00, -6.5819765682390008E-02,  5.6998971048196378E-01, -7.7715611723760958E-16
  8.3164062500000000E+00, -8.1866739824312321E-02,  5.8948341629717793E-01, -7.7715611723760958E-16
