          0.000000000000000               0.000000000000000              0.1889155080870003E-107
          0.000000000000000              0.3137254901960784E-001         0.2632163302751071E-094
          0.000000000000000              0.6274509803921569E-001         0.5122250331558798E-082
          0.000000000000000              0.9411764705882353E-001         0.1392231701261967E-070
          0.000000000000000              0.1254901960784314              0.5285243340475968E-060
          0.000000000000000              0.1568627450980392              0.2802342458211528E-050
          0.000000000000000              0.1882352941176471              0.2075296606688395E-041
          0.000000000000000              0.2196078431372549              0.2146554379227112E-033
          0.000000000000000              0.2509803921568627              0.3101032830410823E-026
          0.000000000000000              0.2823529411764706              0.6257107020269291E-020
          0.000000000000000              0.3137254901960784              0.1763370423029986E-014
          0.000000000000000              0.3450980392156863              0.6940907729523604E-010
          0.000000000000000              0.3764705882352941              0.3815853915085873E-006
          0.000000000000000              0.4078431372549020              0.2930015776770750E-003
          0.000000000000000              0.4392156862745098              0.3142323748557066E-001
          0.000000000000000              0.4705882352941176              0.4706896475778009     
          0.000000000000000              0.5019607843137255              0.9847389478497078     
          0.000000000000000              0.5333333333333333              0.2877466882742998     
          0.000000000000000              0.5647058823529412              0.1174362845702136E-001
          0.000000000000000              0.5960784313725490              0.6694174379640765E-004
          0.000000000000000              0.6274509803921569              0.5329598460835376E-007
          0.000000000000000              0.6588235294117647              0.5926451143405321E-011
          0.000000000000000              0.6901960784313725              0.9204446484786227E-016
          0.000000000000000              0.7215686274509804              0.1996656680431862E-021
          0.000000000000000              0.7529411764705882              0.6049393899597682E-028
          0.000000000000000              0.7843137254901961              0.2559900484029917E-035
          0.000000000000000              0.8156862745098039              0.1512993460363727E-043
          0.000000000000000              0.8470588235294118              0.1248975068414863E-052
          0.000000000000000              0.8784313725490196              0.1440035629418604E-062
          0.000000000000000              0.9098039215686274              0.2318971738299795E-073
          0.000000000000000              0.9411764705882353              0.5215793924178816E-085
          0.000000000000000              0.9725490196078431              0.1638506400934436E-097
 
 
         0.6151480199923106E-004          0.000000000000000               0.000000000000000     
         0.6151480199923106E-004         0.3137254901960784E-001         0.2017229838608922E-084
         0.6151480199923106E-004         0.6274509803921569E-001         0.5511247489463447E-073
         0.6151480199923106E-004         0.9411764705882353E-001         0.2109930376021766E-062
         0.6151480199923106E-004         0.1254901960784314              0.1134237620867613E-052
         0.6151480199923106E-004         0.1568627450980392              0.8590228163998820E-044
         0.6151480199923106E-004         0.1882352941176471              0.9215028350008194E-036
         0.6151480199923106E-004         0.2196078431372549              0.1412151712739331E-028
         0.6151480199923106E-004         0.2509803921568627              0.3132918365412158E-022
         0.6151480199923106E-004         0.2823529411764706              0.1026890228420655E-016
         0.6151480199923106E-004         0.3137254901960784              0.5123075615760907E-012
         0.6151480199923106E-004         0.3450980392156863              0.4053549796671680E-008
         0.6151480199923106E-004         0.3764705882352941              0.5360806428790730E-005
         0.6151480199923106E-004         0.4078431372549020              0.1258578267377110E-002
         0.6151480199923106E-004         0.4392156862745098              0.5572925668373861E-001
         0.6151480199923106E-004         0.4705882352941176              0.4898927090226131     
         0.6151480199923106E-004         0.5019607843137255              0.8837998081444676     
         0.6151480199923106E-004         0.5333333333333333              0.3303504110586216     
         0.6151480199923106E-004         0.5647058823529412              0.2518393444133226E-001
         0.6151480199923106E-004         0.5960784313725490              0.3768129485467384E-003
         0.6151480199923106E-004         0.6274509803921569              0.1047896193115385E-005
         0.6151480199923106E-004         0.6588235294117647              0.5094023269985095E-009
         0.6151480199923106E-004         0.6901960784313725              0.4081199297396894E-013
         0.6151480199923106E-004         0.7215686274509804              0.5126983828531121E-018
         0.6151480199923106E-004         0.7529411764705882              0.9720697081303919E-024
         0.6151480199923106E-004         0.7843137254901961              0.2707018181518130E-030
         0.6151480199923106E-004         0.8156862745098039              0.1087117370757348E-037
         0.6151480199923106E-004         0.8470588235294118              0.6221071888029936E-046
         0.6151480199923106E-004         0.8784313725490196              0.5034513841336817E-055
         0.6151480199923106E-004         0.9098039215686274              0.5734368367638102E-065
         0.6151480199923106E-004         0.9411764705882353              0.9165703887280898E-076
         0.6151480199923106E-004         0.9725490196078431              0.2052136159367818E-087
 
 
         0.1230296039984621E-003          0.000000000000000               0.000000000000000     
         0.1230296039984621E-003         0.3137254901960784E-001         0.2181621709735406E-075
         0.1230296039984621E-003         0.6274509803921569E-001         0.8422628672086235E-065
         0.1230296039984621E-003         0.9411764705882353E-001         0.4590121576785382E-055
         0.1230296039984621E-003         0.1254901960784314              0.3554376719354888E-046
         0.1230296039984621E-003         0.1568627450980392              0.3951995374630290E-038
         0.1230296039984621E-003         0.1882352941176471              0.6413984712856868E-031
         0.1230296039984621E-003         0.2196078431372549              0.1558295672706945E-024
         0.1230296039984621E-003         0.2509803921568627              0.5882701219732037E-019
         0.1230296039984621E-003         0.2823529411764706              0.3636193171889739E-014
         0.1230296039984621E-003         0.3137254901960784              0.3941136056592188E-010
         0.1230296039984621E-003         0.3450980392156863              0.8131290126063468E-007
         0.1230296039984621E-003         0.3764705882352941              0.3490038657482506E-004
         0.1230296039984621E-003         0.4078431372549020              0.3396118705574191E-002
         0.1230296039984621E-003         0.4392156862745098              0.8068124181219531E-001
         0.1230296039984621E-003         0.4705882352941176              0.4946336452610353     
         0.1230296039984621E-003         0.5019607843137255              0.8089118983286037     
         0.1230296039984621E-003         0.5333333333333333              0.3561192314843267     
         0.1230296039984621E-003         0.5647058823529412              0.4156807345204729E-001
         0.1230296039984621E-003         0.5960784313725490              0.1237340618279492E-002
         0.1230296039984621E-003         0.6274509803921569              0.8840644592327740E-005
         0.1230296039984621E-003         0.6588235294117647              0.1402714063791923E-007
         0.1230296039984621E-003         0.6901960784313725              0.4527832440876555E-011
         0.1230296039984621E-003         0.7215686274509804              0.2722965939867420E-015
         0.1230296039984621E-003         0.7529411764705882              0.2818565838491347E-020
         0.1230296039984621E-003         0.7843137254901961              0.4707725397574281E-026
         0.1230296039984621E-003         0.8156862745098039              0.1208871292000115E-032
         0.1230296039984621E-003         0.8470588235294118              0.4613044981515718E-040
         0.1230296039984621E-003         0.8784313725490196              0.2557191878480080E-048
         0.1230296039984621E-003         0.9098039215686274              0.2029140770230676E-057
         0.1230296039984621E-003         0.9411764705882353              0.2283386639126392E-067
         0.1230296039984621E-003         0.9725490196078431              0.3622673997534746E-078
 
 
         0.1845444059976932E-003          0.000000000000000               0.000000000000000     
         0.1845444059976932E-003         0.3137254901960784E-001         0.3362046735846285E-067
         0.1845444059976932E-003         0.6274509803921569E-001         0.1857301273577742E-057
         0.1845444059976932E-003         0.9411764705882353E-001         0.1470142875925571E-048
         0.1845444059976932E-003         0.1254901960784314              0.1693222853272609E-040
         0.1845444059976932E-003         0.1568627450980392              0.2906022309025897E-033
         0.1845444059976932E-003         0.1882352941176471              0.7703412776314710E-027
         0.1845444059976932E-003         0.2196078431372549              0.3320991663445097E-021
         0.1845444059976932E-003         0.2509803921568627              0.2496755339980779E-016
         0.1845444059976932E-003         0.2823529411764706              0.3572482208276836E-012
         0.1845444059976932E-003         0.3137254901960784              0.1075038162825162E-008
         0.1845444059976932E-003         0.3450980392156863              0.7545879237035034E-006
         0.1845444059976932E-003         0.3764705882352941              0.1362214726064820E-003
         0.1845444059976932E-003         0.4078431372549020              0.6880737657205220E-002
         0.1845444059976932E-003         0.4392156862745098              0.1039378452608559     
         0.1845444059976932E-003         0.4705882352941176              0.4921230310578122     
         0.1845444059976932E-003         0.5019607843137255              0.7504340508812071     
         0.1845444059976932E-003         0.5333333333333333              0.3712721108567509     
         0.1845444059976932E-003         0.5647058823529412              0.5886722579832986E-001
         0.1845444059976932E-003         0.5960784313725490              0.2896828854284926E-002
         0.1845444059976932E-003         0.6274509803921569              0.4200268691894220E-004
         0.1845444059976932E-003         0.6588235294117647              0.1671111200929544E-006
         0.1845444059976932E-003         0.6901960784313725              0.1670396610088528E-009
         0.1845444059976932E-003         0.7215686274509804              0.3795841104909047E-013
         0.1845444059976932E-003         0.7529411764705882              0.1768058841186765E-017
         0.1845444059976932E-003         0.7843137254901961              0.1531272444863186E-022
         0.1845444059976932E-003         0.8156862745098039              0.2268780679070205E-028
         0.1845444059976932E-003         0.8470588235294118              0.5387854690679380E-035
         0.1845444059976932E-003         0.8784313725490196              0.1955986851810434E-042
         0.1845444059976932E-003         0.9098039215686274              0.1050832510397165E-050
         0.1845444059976932E-003         0.9411764705882353              0.8177455477433332E-060
         0.1845444059976932E-003         0.9725490196078431              0.9091906430931147E-070
 
 
         0.2460592079969242E-003          0.000000000000000               0.000000000000000     
         0.2460592079969242E-003         0.3137254901960784E-001         0.7514139699113277E-060
         0.2460592079969242E-003         0.6274509803921569E-001         0.6078493595123118E-051
         0.2460592079969242E-003         0.9411764705882353E-001         0.7247731169786736E-043
         0.2460592079969242E-003         0.1254901960784314              0.1313539675872006E-035
         0.2460592079969242E-003         0.1568627450980392              0.3786446736355821E-029
         0.2460592079969242E-003         0.1882352941176471              0.1850257436100054E-023
         0.2460592079969242E-003         0.2196078431372549              0.1666145661710301E-018
         0.2460592079969242E-003         0.2509803921568627              0.3057966930833826E-014
         0.2460592079969242E-003         0.2823529411764706              0.1278076483918396E-010
         0.2460592079969242E-003         0.3137254901960784              0.1359813531011712E-007
         0.2460592079969242E-003         0.3450980392156863              0.4082910112035314E-005
         0.2460592079969242E-003         0.3764705882352941              0.3780968061643132E-003
         0.2460592079969242E-003         0.4078431372549020              0.1160310100218737E-001
         0.2460592079969242E-003         0.4392156862745098              0.1245880461099608     
         0.2460592079969242E-003         0.4705882352941176              0.4858996939315674     
         0.2460592079969242E-003         0.5019607843137255              0.7031043281615359     
         0.2460592079969242E-003         0.5333333333333333              0.3796572127537312     
         0.2460592079969242E-003         0.5647058823529412              0.7576995153685234E-001
         0.2460592079969242E-003         0.5960784313725490              0.5449804466541169E-002
         0.2460592079969242E-003         0.6274509803921569              0.1355192558342711E-003
         0.2460592079969242E-003         0.6588235294117647              0.1098691149173735E-005
         0.2460592079969242E-003         0.6901960784313725              0.2691010414622322E-008
         0.2460592079969242E-003         0.7215686274509804              0.1814833035973583E-011
         0.2460592079969242E-003         0.7529411764705882              0.3031550707784103E-015
         0.2460592079969242E-003         0.7843137254901961              0.1121155941751179E-019
         0.2460592079969242E-003         0.8156862745098039              0.8230079333294515E-025
         0.2460592079969242E-003         0.8470588235294118              0.1088363121981808E-030
         0.2460592079969242E-003         0.8784313725490196              0.2396808444985722E-037
         0.2460592079969242E-003         0.9098039215686274              0.8287429350143430E-045
         0.2460592079969242E-003         0.9411764705882353              0.4316958468629247E-053
         0.2460592079969242E-003         0.9725490196078431              0.3295156683536599E-062
 
 
         0.3075740099961553E-003          0.000000000000000               0.000000000000000     
         0.3075740099961553E-003         0.3137254901960784E-001         0.2512323847314375E-053
         0.3075740099961553E-003         0.6274509803921569E-001         0.3099502602527204E-045
         0.3075740099961553E-003         0.9411764705882353E-001         0.5923873341774255E-038
         0.3075740099961553E-003         0.1254901960784314              0.1851221123570036E-031
         0.3075740099961553E-003         0.1568627450980392              0.1018600742386123E-025
         0.3075740099961553E-003         0.1882352941176471              0.1084488874161562E-020
         0.3075740099961553E-003         0.2196078431372549              0.2494867549155889E-016
         0.3075740099961553E-003         0.2509803921568627              0.1395280975507670E-012
         0.3075740099961553E-003         0.2823529411764706              0.2129455620974521E-009
         0.3075740099961553E-003         0.3137254901960784              0.9854421798461591E-007
         0.3075740099961553E-003         0.3450980392156863              0.1513850121214433E-004
         0.3075740099961553E-003         0.3764705882352941              0.8314622579048649E-003
         0.3075740099961553E-003         0.4078431372549020              0.1730372352661585E-001
         0.3075740099961553E-003         0.4392156862745098              0.1424600206238482     
         0.3075740099961553E-003         0.4705882352941176              0.4778020398143745     
         0.3075740099961553E-003         0.5019607843137255              0.6637647861311462     
         0.3075740099961553E-003         0.5333333333333333              0.3836506416706335     
         0.3075740099961553E-003         0.5647058823529412              0.9157299242607009E-001
         0.3075740099961553E-003         0.5960784313725490              0.8850090096288786E-002
         0.3075740099961553E-003         0.6274509803921569              0.3351851484549418E-003
         0.3075740099961553E-003         0.6588235294117647              0.4747703449148778E-005
         0.3075740099961553E-003         0.6901960784313725              0.2363767824207508E-007
         0.3075740099961553E-003         0.7215686274509804              0.3825075567607571E-010
         0.3075740099961553E-003         0.7529411764705882              0.1830377400227157E-013
         0.3075740099961553E-003         0.7843137254901961              0.2323744725381062E-017
         0.3075740099961553E-003         0.8156862745098039              0.6962444063897907E-022
         0.3075740099961553E-003         0.8470588235294118              0.4380093306682632E-027
         0.3075740099961553E-003         0.8784313725490196              0.5198449136045623E-033
         0.3075740099961553E-003         0.9098039215686274              0.1064301767260756E-039
         0.3075740099961553E-003         0.9411764705882353              0.3508792693837804E-047
         0.3075740099961553E-003         0.9725490196078431              0.1772958079178188E-055
 
 
         0.3690888119953863E-003          0.000000000000000               0.000000000000000     
         0.3690888119953863E-003         0.3137254901960784E-001         0.1324326464938369E-047
         0.3690888119953863E-003         0.6274509803921569E-001         0.2665805419187573E-040
         0.3690888119953863E-003         0.9411764705882353E-001         0.9005493955738686E-034
         0.3690888119953863E-003         0.1254901960784314              0.5546739336701815E-028
         0.3690888119953863E-003         0.1568627450980392              0.6905123276406134E-023
         0.3690888119953863E-003         0.1882352941176471              0.1953725824561419E-018
         0.3690888119953863E-003         0.2196078431372549              0.1419750629618509E-014
         0.3690888119953863E-003         0.2509803921568627              0.2980546548445586E-011
         0.3690888119953863E-003         0.2823529411764706              0.2009775119814602E-008
         0.3690888119953863E-003         0.3137254901960784              0.4766858588268518E-006
         0.3690888119953863E-003         0.3450980392156863              0.4286682955159633E-004
         0.3690888119953863E-003         0.3764705882352941              0.1551818850518398E-002
         0.3690888119953863E-003         0.4078431372549020              0.2368578647599370E-001
         0.3690888119953863E-003         0.4392156862745098              0.1577116650888974     
         0.3690888119953863E-003         0.4705882352941176              0.4688268909542080     
         0.3690888119953863E-003         0.5019607843137255              0.6303868285803105     
         0.3690888119953863E-003         0.5333333333333333              0.3847484822095641     
         0.3690888119953863E-003         0.5647058823529412              0.1059665602572491     
         0.3690888119953863E-003         0.5960784313725490              0.1296715606158155E-001
         0.3690888119953863E-003         0.6274509803921569              0.6870907031353807E-003
         0.3690888119953863E-003         0.6588235294117647              0.1519170273796816E-004
         0.3690888119953863E-003         0.6901960784313725              0.1333842212531441E-006
         0.3690888119953863E-003         0.7215686274509804              0.4364136404488561E-009
         0.3690888119953863E-003         0.7529411764705882              0.4917088654985822E-012
         0.3690888119953863E-003         0.7843137254901961              0.1735233480745139E-015
         0.3690888119953863E-003         0.8156862745098039              0.1719310770425810E-019
         0.3690888119953863E-003         0.8470588235294118              0.4243965822739849E-024
         0.3690888119953863E-003         0.8784313725490196              0.2310126727572740E-029
         0.3690888119953863E-003         0.9098039215686274              0.2472860631416875E-035
         0.3690888119953863E-003         0.9411764705882353              0.4717810278531816E-042
         0.3690888119953863E-003         0.9725490196078431              0.1484524885678734E-049
 
 
         0.4306036139946174E-003          0.000000000000000               0.000000000000000     
         0.4306036139946174E-003         0.3137254901960784E-001         0.1197154152782733E-042
         0.4306036139946174E-003         0.6274509803921569E-001         0.4360233935134589E-036
         0.4306036139946174E-003         0.9411764705882353E-001         0.2990365307846121E-030
         0.4306036139946174E-003         0.1254901960784314              0.4311043122667387E-025
         0.4306036139946174E-003         0.1568627450980392              0.1476565570688742E-020
         0.4306036139946174E-003         0.1882352941176471              0.1361467038965716E-016
         0.4306036139946174E-003         0.2196078431372549              0.3804050555770304E-013
