   0.0000000000000000        2.6698266757970334E-109  -6.6816686155893619E-009
   2.4414062500000000E-004   3.4078938419288394E-109  -6.8487103308026494E-006
   4.8828125000000000E-004   4.3494793725366118E-109  -1.3690738992989624E-005
   7.3242187500000000E-004   5.5505589745630156E-109  -2.0532767655177255E-005
   9.7656250000000000E-004   7.0824643196802163E-109  -2.7374796317364089E-005
   1.2207031250000000E-003   9.0360847858317314E-109  -3.4216824979547050E-005
   1.4648437500000000E-003   1.1527215897550637E-108  -4.1058853641738580E-005
   1.7089843750000000E-003   1.4703366591182496E-108  -4.7900882303924683E-005
   1.9531250000000000E-003   1.8752422166473531E-108  -5.4742910966113577E-005
   2.1972656250000000E-003   2.3913667464060214E-108  -6.1584939628300608E-005
   2.4414062500000000E-003   3.0491811624556767E-108  -6.8426968290487720E-005
   2.6855468750000000E-003   3.8874829602986619E-108  -7.5268996952676715E-005
   2.9296875000000000E-003   4.9556656412628721E-108  -8.2111025614862757E-005
   3.1738281250000000E-003   6.3166050520063586E-108  -8.8953054277051238E-005
   3.4179687500000000E-003   8.0503298978384173E-108  -9.5795082939238905E-005
   3.6621093750000000E-003   1.0258688915615429E-107  -1.0263711160142858E-004
   3.9062500000000000E-003   1.3071284615864455E-107  -1.0947914026361573E-004
   4.1503906250000000E-003   1.6653016404919998E-107  -1.1632116892580069E-004
   4.3945312500000000E-003   2.1213668436530243E-107  -1.2316319758798916E-004
   4.6386718750000000E-003   2.7020094994167755E-107  -1.3000522625017930E-004
   4.8828125000000000E-003   3.4411705259161400E-107  -1.3684725491236159E-004
   5.1269531250000000E-003   4.3820138455826084E-107  -1.4368928357455049E-004
   5.3710937500000000E-003   5.5794260332437946E-107  -1.5053131223673359E-004
   5.6152343750000000E-003   7.1031916360620951E-107  -1.5737334089892057E-004
   5.8593750000000000E-003   9.0420263181752420E-107  -1.6421536956111503E-004
   6.1035156250000000E-003   1.1508698957628018E-106  -1.7105739822329739E-004
