  0.99999876629970352        9.0898127463735087E-002
  0.99999876629970352        9.0898127463735087E-002
  0.99998889671559599        9.0899760893247916E-002
  0.99996915764478966        9.0903027866066258E-002
  0.99993954928210138        9.0907928609563052E-002
  0.99990007191975350        9.0914463464286235E-002
  0.99985072594737179        9.0922632883403992E-002
  0.99979151185198112        9.0932437432062682E-002
  0.99972243021800056        9.0943877786716545E-002
  0.99964348172723805        9.0956954734512041E-002
  0.99955466715888330        9.0971669172787067E-002
  0.99945598738950014        9.0988022108745667E-002
  0.99934744339301829        9.1006014659354192E-002
  0.99922903624072290        9.1025648051474464E-002
  0.99910076710124496        9.1046923622240289E-002
  0.99896263724054912        9.1069842819653246E-002
  0.99881464802192110        9.1094407203354016E-002
  0.99865680090595499        9.1120618445514348E-002
  0.99848909745053793        9.1148478331779248E-002
  0.99831153931083538        9.1177988762188786E-002
  0.99812412823927454        9.1209151752011247E-002
  0.99792686608552705        9.1241969432427655E-002
  0.99771975479649067        9.1276444051028444E-002
  0.99750279641627004        9.1312577972096923E-002
  0.99727599308615711        9.1350373676680779E-002
  0.99703934704460895        9.1389833762474532E-002
  0.99679286062722661        9.1430960943552617E-002
  0.99653653626673133        9.1473758050014536E-002
  0.99627037649294126        9.1518228027607340E-002
  0.99599438393274586        9.1564373937400315E-002
  0.99570856131008012        9.1612198955579455E-002
  0.99541291144589816        9.1661706373420054E-002
  0.99510743725814466        9.1712899597481259E-002
  0.99479214176172648        9.1765782150044606E-002
  0.99446702806848297        9.1820357669798361E-002
  0.99413209938715508        9.1876629912743452E-002
  0.99378735902335347        9.1934602753282788E-002
  0.99343281037952658        9.1994280185432264E-002
  0.99306845695492629        9.2055666324087709E-002
  0.99269430234557376        9.2118765406274478E-002
  0.99231035024422409        9.2183581792311120E-002
  0.99191660444032936        9.2250119966828401E-002
  0.99151306882000168        9.2318384539601256E-002
  0.99109974736597484        9.2388380246170410E-002
  0.99067664415756451        9.2460111948253057E-002
  0.99024376337062880        9.2533584633965410E-002
  0.98980110927752618        9.2608803417897845E-002
  0.98934868624707395        9.2685773541102759E-002
  0.98888649874450463        9.2764500371062319E-002
  0.98841455133142231        9.2844989401709710E-002
  0.98793284866575737        9.2927246253573334E-002
  0.98744139550172083        9.3011276674102070E-002
  0.98694019668975685        9.3097086538216994E-002
  0.98642925717649543        9.3184681849110565E-002
  0.98590858200470333        9.3274068739295557E-002
  0.98537817631323421        9.3365253471882181E-002
  0.98483804533697816        9.3458242442040707E-002
  0.98428819440680981        9.3553042178592324E-002
  0.98372862894953594        9.3649659345657707E-002
  0.98315935448784153        9.3748100744292642E-002
  0.98258037664023590        9.3848373314039862E-002
  0.98199170112099654        9.3950484134338874E-002
  0.98139333374011328        9.4054440425749036E-002
  0.98078528040323043        9.4160249550963845E-002
  0.98016754711158904        9.4267919015615223E-002
  0.97954013996196743        9.4377456468889870E-002
  0.97890306514662062        9.4488869704000819E-002
  0.97825632895322001        9.4602166658571199E-002
  0.97759993776479071        9.4717355415002202E-002
  0.97693389805964870        9.4834444200897469E-002
  0.97625821641133703        9.4953441389613757E-002
  0.97557289948856074        9.5074355501000546E-002
  0.97487795405512123        9.5197195202369647E-002
  0.97417338696984934        9.5321969309721158E-002
  0.97345920518653772        9.5448686789226939E-002
  0.97273541575387235        9.5577356758948989E-002
  0.97200202581536266        9.5707988490753279E-002
  0.97125904260927132        9.5840591412356749E-002
  0.97050647346854246        9.5975175109442368E-002
  0.96974432582072978        9.6111749327766227E-002
  0.96897260718792300        9.6250323975187277E-002
  0.96819132518667317        9.6390909123559868E-002
  0.96740048752791852        9.6533515010446200E-002
  0.96660010201690727        9.6678152040622217E-002
  0.96579017655312149        9.6824830787380634E-002
  0.96497071913019827        9.6973561993649607E-002
  0.96414173783585166        9.7124356572971499E-002
  0.96330324085179242        9.7277225610402834E-002
  0.96245523645364728        9.7432180363403773E-002
  0.96159773301087714        9.7589232262794409E-002
  0.96073073898669503        9.7748392913847473E-002
  0.95985426293798171        9.7909674097580834E-002
  0.95896831351520206        9.8073087772293885E-002
  0.95807289946231922        9.8238646075373831E-002
  0.95716802961670833        9.8406361325373046E-002
  0.95625371290906946        9.8576246024335928E-002
  0.95532995836333945        9.8748312860335780E-002
  0.95439677509660259        9.8922574710157501E-002
  0.95345417231900120        9.9099044642062512E-002
  0.95250215933364413        9.9277735918555640E-002
  0.95154074553651491        9.9458661999086762E-002
  0.95056994041637999        9.9641836542623333E-002
  0.94958975355469366        9.9827273410052944E-002
  0.94860019462550460       0.10001498666638643     
  0.94760127339536004       0.10020499058276650     
  0.94659299972320921       0.10039729963829824     
  0.94557538356030613       0.10059192852175190     
  0.94454843495011154       0.10078889213319082     
  0.94351216402819360       0.10098820558560415     
  0.94246658102212799       0.10118988420661436     
  0.94141169625139676       0.10139394354033629     
  0.94034752012728695       0.10160039934944842     
